e001	A	b3
e015	A	b3
n004	A	b1
n042	A	b1
n046	A	b3
n075	A	b2
n079	A	b3
phrasing:n006:p0	C	b3
phrasing:n010:p0	C	b2
phrasing:n020:p0	C	b3
phrasing:n025:p0	C	b3
phrasing:n030:p0	C	b2
phrasing:n038:p0	C	b2
phrasing:n043:p0	C	b1
phrasing:n075:p0	C	b2
phrasing:n035:p0	R	b3
phrasing:n076:p0	R	b3
phrasing:n078:p0	R	b3
