e001	A	b1
e010	A	b3
e050	A	b3
n038	A	b1
n042	A	b3
n060	A	b1
n075	A	b1
n076	A	b2
n078	A	b2
n079	A	b1
phrasing:n013:p0	C	b3
phrasing:n014:p0	C	b3
phrasing:n027:p0	C	b2
phrasing:n029:p0	C	b3
phrasing:n020:p0	R	b3
phrasing:n024:p0	R	b3
phrasing:n036:p0	R	b3
phrasing:n077:p0	R	b2
