e050	A	b1
n016	A	b2
n025	A	b1
n030	A	b1
n035	A	b3
n040	A	b1
n076	A	b3
n077	A	b2
n078	A	b3
phrasing:n012:p0	C	b1
phrasing:n015:p0	C	b2
phrasing:n027:p0	C	b2
phrasing:n057:p0	C	b3
phrasing:n076:p0	C	b1
phrasing:n079:p0	C	b3
phrasing:n029:p0	R	b3
phrasing:n054:p0	R	b3
phrasing:n078:p0	R	b2
