e010	A	b3
e018	A	b2
e019	A	b2
e028	A	b3
e040	A	b1
e043	A	b1
e046	A	b3
e051	A	b3
n047	A	b1
n049	A	b1
n059	A	b1
phrasing:n041:p0	C	b2
phrasing:n051:p0	C	b3
phrasing:n054:p0	C	b3
phrasing:n021:p0	R	b2
phrasing:n028:p0	R	b3
phrasing:n050:p0	R	b2
phrasing:n051:p0	R	b1
