e015	A	b3
e028	A	b2
e030	A	b3
e033	A	b1
e038	A	b3
e039	A	b3
e053	A	b3
n034	A	b3
n036	A	b1
n053	A	b1
n054	A	b3
phrasing:n011:p0	C	b2
phrasing:n040:p0	C	b2
phrasing:n042:p0	C	b2
phrasing:n053:p0	C	b1
phrasing:n043:p0	R	b1
phrasing:n055:p0	R	b2
phrasing:n058:p0	R	b1
