e007	A	b3
e056	A	b3
e060	A	b2
n052	A	b1
n054	A	b1
n067	A	b2
n070	A	b2
n073	A	b2
phrasing:n063:p0	C	b3
phrasing:n067:p0	C	b2
phrasing:n071:p0	C	b3
phrasing:n060:p0	R	b3
phrasing:n062:p0	R	b2
phrasing:n063:p0	R	b3
phrasing:n065:p0	R	b1
phrasing:n066:p0	R	b1
phrasing:n069:p0	R	b3
phrasing:n071:p0	R	b1
