n002	A	b1
n004	A	b2
n005	A	b2
n015	A	b1
n016	A	b1
n018	A	b2
n026	A	b3
n028	A	b3
n032	A	b3
n033	A	b1
n046	A	b3
n055	A	b1
n057	A	b1
n061	A	b1
n063	A	b1
n068	A	b3
n070	A	b1
n071	A	b2
n074	A	b3
n075	A	b1
