n002	A	b2
n007	A	b3
n009	A	b3
n016	A	b3
n027	A	b3
n030	A	b1
n033	A	b1
n038	A	b2
n041	A	b2
n044	A	b2
n045	A	b2
n055	A	b1
n057	A	b1
n060	A	b2
n066	A	b3
n072	A	b1
n074	A	b1
n075	A	b1
n077	A	b3
n078	A	b3
